pid,create_date,content,tag,pvurl,kid_id
1771,2022-09-29 10:18,#실전사례스님  옷에  밑단은  신발자국  소매랑 목주위는 황변이 심하여  흰색얼룩제거제방법으로 12시간 담금후  울코스로 찬물로 세제없이 세탁함 ,#실전사례,"['https://coresos-phinf.pstatic.net/a/350667/b_d99Ud018svcjf33nl2tj8wj_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35065j/b_d99Ud018svcvbu5j4o4ce6q_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35063f/b_e99Ud018svc1gm8ytsqlpw1w_s197aq.jpg?type=e1920_std']",
1772,2022-09-29 10:31,"#실전사례 

볼링장 기름 얼룩기름제거제 바르고 3시간 밀봉 후 얼룩빼기 남은걸로 세탁찌든때 하나 없이 깨끗하게 잘 나왔습니다 

다들 건강하게 세탁하시자고요 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/3506db/4_99eUd018svcbqa08iachr5d_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3506e3/4_a9eUd018svcgf7bxj3knj66_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3506ch/4_a9eUd018svcm0uk1obi3opc_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3506gj/4_b9eUd018svc1s3n2auluwdfd_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3506dc/4_99eUd018svc19tc8yh0q6po8_h00u00.jpg?type=e1920_std']",177
1773,2022-09-29 10:39,"#실전사례 

니트류를 모아서 색깔도 상관없습니다 산성세제 + 구연산세제로 울코스 세탁합니다마무리로 10프로 섬유향균제 300미리 +10프로 습마찰제로 40도 20분 했습니다 

이염없이 수축없이 깨끗하게 잘 나왔네요 

교수님 산성세제도 파시면 좋겠습니다 너무 매력있어요

건강하게 세탁하시자고요 k99",#실전사례,"['https://coresos-phinf.pstatic.net/a/35060h/4_f9hUd018svcwt3takks2zng_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35062e/4_g9hUd018svc13sh6d22lr8jd_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350605/4_f9hUd018svc1xoyiqtdl6vwe_h00u00.jpg?type=e1920_std']",177
1774,2022-09-29 12:10,잘받았습니다! # #실전사례 ,#실전사례,[],
1775,2022-09-29 12:11,"#실전사례면  100%  라운드 T
이염제거 
물  5리터   산성세제 360 g  온도 50도
2시간 담금 해서 보니 20%  잔여물은
스코어 바르고 1시간 방치후
40도 침전해서 소량쾌속 세탁
항균제 50  넣고 마무리 했어요 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/3506af/i_ibbUd018svc1ny0vku7dko7t_h10czm.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3506af/i_ibbUd018svc17fv3dden2id1_h10czm.jpg?type=e1920_std']",53
1776,2022-09-29 12:13,#실전사례 여고운동복 핸드볼 연습전에 볼이 미끄리지 말라고 손에바르는 크림얼룩제거의뢰 작업순서 1차 기름제거제 바르고30분방치 2차 구연산세제 바르고 베이킹소다뿌리고 1분후 구연산세제 바르고 베이킹소다 뿌리고1분후칫솔로 약하게솔질후  흰색얼룩빼기 원액100그램넣어드럼표준세탁 마무리중화 구연산10%70그램 항균탈취제 각각10%20그램,#실전사례,"['https://coresos-phinf.pstatic.net/a/350623/8_abcUd018svc1jjdzv2g7gizx_gnis0p.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350623/8_abcUd018svc5p46sqzlzrs4_gnis0p.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350691/8_bbcUd018svc18oq1huenh1ih_gnis0p.jpg?type=e1920_std']",128
1777,2022-09-29 4:08,"얼룩 빼기남은물500씩
선성세제10그램씩
분홍색은폴리라산성세제안너어도되는대
처음이라궁금도하고해서
한쪽은산성세제덕에이염이없어요

10으로만으로도
되내요
행굼은기본으로
감사합니다 #실전사례 ",#실전사례,['https://coresos-phinf.pstatic.net/a/350673/g_ag0Ud018svc1xra7lliqwomg_sdaasc.jpg?type=e1920_std'],181
1778,2022-09-29 7:11,"#실전사례 모자세탁
전체적으로누런땀얼룩,화장품얼룩,기타손자국심함(사진상잘안나탐)기름제거제바르고 30분후 어제쓰고 남은담근세제붓으로 덧칠후 밀봉 그리고깜박7시간이상지남(이렇게오래방치할생각은아니였음)
세탁기울코스세탁
모자안쪽탈취스프레이뿌리고 에어건으로풍선빵빵하게한후 겉에나이아가라(풀)뿌리고자연건조 
따로손질없이이상태로포장출고.",#실전사례,"['https://coresos-phinf.pstatic.net/a/3506a7/9_4j9Ud018svcuh1qduie4k5c_ihmh7v.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35069c/9_4j9Ud018svc1q69bdba69ank_ihmh7v.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35060c/9_5j9Ud018svc1dg9x5eb30apd_ihmh7v.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35061c/9_5j9Ud018svcj587l07jnbyo_ihmh7v.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3506bj/9_5j9Ud018svcbxbbw4qof288_ihmh7v.jpg?type=e1920_std']",278
1779,2022-09-29 8:21,"#실전사례 
소재 면 100%??목소매 황변 제거 
    물빠짐 현상이 없어서 
    흰색 얼룩빼기
??물2,400ml 3.9가성소다400ml
     표백촉매100ml 과수120ml
??담금시간 14시간??완성
K99 마지막헹굼시 섬유항균제처리
 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/3507ad/9_60fUd018svc1jt18t2letllb_rizzn2.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507ac/9_60fUd018svccenx4rj9ij5w_rizzn2.jpg?type=e1920_std']",145
1780,2022-09-29 8:34,"#실전사례모자 폴리. 우레탄
물650
가성200
촉매50
과수50
덪칠 부분담금 7시간후
노란부분변함없어
물1200 
구연산80그램
60도30분 담금으로처리후
항균제 35도2리터물에 30분방치후
건조",#실전사례,"['https://coresos-phinf.pstatic.net/a/3507h9/b_g10Ud018svc1lb08x4q9hi0v_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35078b/b_h10Ud018svc1iasu7mgt9xxh_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507h7/b_g10Ud018svcc772wdphwjye_1fk03b.jpg?type=e1920_std']",250
1781,2022-09-29 9:21,"총2점1트랙자컷2어린이티
1기름도포후태근
다음날출근하여1표백하고나은물로솔질하고2세탁기에넣고기름제거제70습마개선제70세탁아지막에온도40도에서케이99마지막아무리깨끗하게마무리
잘
해씁니다 #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/3507e4/j_01hUd018svcgz3hjnp9gm95_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507c8/j_11hUd018svc1bw8drxwaz926_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35071j/j_21hUd018svc1gscjqztxefmx_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507ej/j_21hUd018svc1bextdvzlfbtl_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507ee/j_21hUd018svc1b1mj6s92g3gs_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507a4/j_31hUd018svcl6s4016r4qpv_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507d4/j_31hUd018svc1ucfpbgtp3s48_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35074i/j_41hUd018svcwtiyo4qm6dok_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35076b/j_41hUd018svcd9q0p24vrvgm_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507j5/j_41hUd018svc5xtbzdbxljxq_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507dd/j_01hUd018svco57f0pvwbg6n_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35076d/j_11hUd018svc1vwj3r97q0sbv_d89qmc.jpg?type=e1920_std']",46
1782,2022-09-29 11:15,"전기요곰팡이제거세탁1네스피
기름제것도포후20분방치
하고잇다가
초음파로일부작업하고
다시기름도포하고태근
아침에출근해서
구연산세제로제것하고
기름제거제75그램
습마찰제75그렘
물40도에잠길정도로하고
초음파를10본간세탁하고2번행굼하고
마지막행굼케이99를150그램습마찰제150그램탈수
주의전기코드이는대는
물안들어가게주의
자연건조소재는면입니다
깨끗하게
마무리해씁니다 #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/35071h/e_h40Ud018svcltx0psggi97q_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350755/e_i40Ud018svc1ejlh97djukwm_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35078e/e_j40Ud018svc1kbdhsvsy0lqb_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350798/e_j40Ud018svc1usbx8lp6ga2e_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507dg/f_040Ud018svc7t7unblvkvq9_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350727/e_h40Ud018svczn4yk74uogi8_d89qmc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350731/e_i40Ud018svc1x6857wtp3sby_d89qmc.jpg?type=e1920_std']",46
1783,2022-09-30 12:04,"#실전사례교수님의 처방대로
청소기로 먼지털어내고
모근 바같으로솔질하고
알콜꺼즈를 손수건만하게 재봉질해서
잘닦아냈음
옷걸이에걸어 그늘에말린후
사과식초10피마자유20희석 100번은저어주고 
안감을뒤집어 가죽표면에 꺼즈수건을 돌돌말아 희석액을묻혀 골구르 두드리듯 맛사지하고 
다시 마른꺼즈수건으로 다시한번두들겨 골구르침투하게했음
두집어 모피에 탈취스프레이 뿌리고
스팀을 가볍게주었는데 약간의끈적임이있어 
알콜400 물100광실리콘20
희석액을만들어 면수건에적셔
가볍게 닦아주었읍니다
무드질 하는게 중요하다생각됐음",#실전사례,"['https://coresos-phinf.pstatic.net/a/3507c2/5_34jUd018svc1oj4arrmpz6te_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507fd/5_34jUd018svc121tt1gfd6ki5_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35071a/5_64jUd018svc14u9sf6kbwxuq_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350744/5_84jUd018svc174zcmh9lnjtw_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507c6/5_94jUd018svc1gby99ohnqw4v_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507ef/5_54jUd018svc1vj4cerj2gdyv_1fk03b.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350726/5_b4jUd018svc17h6x9ihp38hj_1fk03b.jpg?type=e1920_std']",250
1784,2022-09-30 9:57,안녕하세요 궁금해서 문의해봅니다 이신발 디올제품인데 비싸다고하니 짝퉁이라고 하네요~명품이면 세탁가격 궁금합니다 #질문답변 ,#질문답변,"['https://coresos-phinf.pstatic.net/a/3507e3/a_jg1Ud018svc10aiz4c27objy_2yhlw3.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507e4/a_jg1Ud018svc13pkgmi3q3xrf_2yhlw3.jpg?type=e1920_std']",
1785,2022-09-30 10:11,교수님 산성세제 색소제거제 잘 받았습니다 여러가지 응용 테스트하여 사용한 세탁물 밴드에 올려 보도록 노력 하겠습니다 감사합니다 #감사 # #실전사례 ,#실전사례,['https://coresos-phinf.pstatic.net/a/350754/i_2g6Ud018svcon03qxlvoyka_epqgjm.jpg?type=e1920_std'],119
1786,2022-09-30 10:34,#실전사례 ,#실전사례,"['https://coresos-phinf.pstatic.net/a/3507d3/a_1gfUd018svcxk9im7wf6sk6_sdaasc.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350731/9_hgfUd018svc6wg5bic6hdz2_sdaasc.jpg?type=e1920_std']",181
1787,2022-09-30 11:23,"#실전사례 
남성바지 1년묵은  황변복원
유색얼룩빼기
기름제거제 바르고 밀봉후 퇴근
아침 출근하여 
물빠짐 방지 하이브리드 가공
물8000그램 하이브리드 16그램
물온도55도 30분담금후
표백작업
물3000그램 3,9%가성소다800그램
과수200  표백촉매200그램
8시30분담금 후 손세탁10%향균제 종이컵한컵 완백하게 제거됨",#실전사례,"['https://coresos-phinf.pstatic.net/a/3507bh/e_chdUd018svc1x53svdz45als_2c6t8k.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507ba/e_chdUd018svcpj64e3mikjah_2c6t8k.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507dj/e_dhdUd018svcod2ormrwpk6c_2c6t8k.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507dd/e_dhdUd018svca0fc05io3a3o_2c6t8k.jpg?type=e1920_std']",122
1788,2022-09-30 11:53,"#실전사례 
  샤넬신발
1.물1L+습마찰20g+산성세제 20g
2.물빠짐이 심할것같아 솔젹셔 
    솔질하고 마른수건으로 눌러서
     닦아주기 반복
3.덜닦인 흰색 부위는 알콜+면봉",#실전사례,"['https://coresos-phinf.pstatic.net/a/350768/i_0i4Ud018svcg416jwehhayl_qaq056.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507ca/i_ai4Ud018svc12d5m2amhbrx7_qaq056.jpg?type=e1920_std']",154
1790,2022-09-30 12:10,곰팡이 제거 구연산 10그램+기름제거제25그램+35도 담금소주 65그램을 혼합한 구연산 세제 8그램을 수돗물 2000그램에 희석한 것을 800그램(미리) 사용12시간담굼 곰팡이 색소가 남아 있는데 다음 처방은 어떻게 할까요 # #질문답변 ,#질문답변,"['https://coresos-phinf.pstatic.net/a/35071f/9_2ibUd018svc18wtdr6o9eu6k_rxp9ln.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35072j/9_2ibUd018svc1258l3dnw1tk1_rxp9ln.jpg?type=e1920_std']",260
1791,2022-09-30 12:14,"레이온 55%  나이론 45% 
#실전사례 드라이로 안돼서 기름 얼룩제 도포 후
20분~30분 방치 후 드럼 세탁기로 
행굼 1번 탈수 중간으로 했습니다.
탈취  스프레이로 한번더 행굼 하고 자연건조드라이로만 안됐는데 
기름 얼룩이제거 
기름 얼룩제거가 좋네요^.^",#실전사례,"['https://coresos-phinf.pstatic.net/a/3507a9/0_jidUd018svctyjhb6mricdu_bwfro2.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350716/1_0idUd018svc1s6c0f55xy1tj_bwfro2.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350712/1_0idUd018svc5xb1coczaj59_bwfro2.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3507a5/0_jidUd018svced747btls4rf_bwfro2.jpg?type=e1920_std']",203
1793,2022-09-30 2:02,"#실전사례
청바지 작업복기름제거
기릉제거제 분포1시간방치
세타키에그냥세탁
95프로제거  납품함",#실전사례,"['https://coresos-phinf.pstatic.net/a/35089f/5_b0dUd018svc14cbs1y10vvjc_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35084i/6_d0dUd018svcn45re51vwqki_s197aq.jpg?type=e1920_std']",
1794,2022-09-30 2:14,"#실전사례
자동차 정비소  기름 떡칠한신발
기름제거제 바르고 통에 흰색얼룩제거제200과수200
넣고 1시간방치후 세탁기에30도로  막돌림
손으로 빠는것보다 잘나옴",#실전사례,"['https://coresos-phinf.pstatic.net/a/350849/e_e0hUd018svc12uvs3i098at_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3508jg/f_g0hUd018svcw5isnp870nar_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3508ff/g_b0hUd018svc8nr7acrd27wg_s197aq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35082j/h_60hUd018svc1c9v8zna5l06i_s197aq.jpg?type=e1920_std']",
1796,2022-09-30 3:22,"#
교수님
색소제거제
산성세제
잘받았습니다  잘응용 하게  잘사용 하겠습니다  실전사례 후기 올리겠습니다 감사합니다 # # # # #질문답변 #",#질문답변,['https://coresos-phinf.pstatic.net/a/3508e4/b_a23Ud018svc1ogrnm2fr2vm5_2c6t8k.jpg?type=e1920_std'],122
1799,2022-09-30 4:21," #실전사례 

♡색소제거제 좋아요♡뭔지 모를 오염에 기름제거제 바르고 3시간뒤 안지워져서

색소제거제 바르고 중조뿌리고 색소제거제 바릅니다. 

뽀블뽀글과 동시에 세탁 끝~~오염이 사라졌어요~~

마무리 섬유향균제 40도 20분

다들 건강하게 세탁하시자고요 k99",#실전사례,"['https://coresos-phinf.pstatic.net/a/3508hg/e_d35Ud018svc1r4ag1xc1nz41_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35089f/e_e35Ud018svc2v4dq7dqo1r7_h00u00.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3508hh/e_d35Ud018svc16iw7ri5pky7d_h00u00.jpg?type=e1920_std']",177
1800,2022-09-30 4:54,"#실전사례 스님옷  섬유 조성표없슴 실크라고 함 섬유무게×0.01 산성세제사용
 퍼실세제는 산성세제의 50%사용 울코스세탁  탈수후 울코스 헹굼0 40도 함균제200  습마찰제200  사용후 탈수 자연건조 마무리하였습니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/3508ja/j_c3hUd018svc1u46gkemlbfa3_ezi0ta.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3508je/j_c3hUd018svc1antjk7p9rksi_ezi0ta.jpg?type=e1920_std']",284
1801,2022-09-30 5:10,#실전사례,#실전사례,[],277
1803,2022-09-30 6:53,"한복세탁작업
저고리 치마 황변이 심함 (손님에게 동의 받고함)
먼저 하이브리드 작업 저고리 치마 동일조건
물량 4리더.온도 50°하이보리드 8cc시간30분
저고리 물빠짐 심함 치마 물빠짐적응
탈수후 자연건조 3시간
본세탁
저고리 산성조건 0.8%구연산용액 20g수돗물 1600g촉매 200g과수 200g에
초음파 18분 온도 30°에서 시작 7~8°상승함
정지후 10분 방치 행굼탈수후 행굼탈수후 향균제와 습마찰로 행굼  마무리
치마작업 연한 아이보리색상이라 알카리 조건으로함
3.9%가성소다 20g수돗물 3.200리더 촉매 400g괏ㄷㆍ 400ㅇg에 초음파 18분 오점변화없음 
담금작업함 12시간 담금 결과 약간의 색빠짐 있으나 색상변화는 크게없음 일반 황변작업은 잘나옴 너무 심한 황변은 7~80%만제거됨 # #실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/35086i/b_b62Ud018svc11niq6ej3zj1p_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3508a6/b_b62Ud018svc6e6fl8srg9p2_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3508e6/b_e62Ud018svcpbnfva3drsu0_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350800/b_g62Ud018svc1g35prbsxwjre_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350866/b_h62Ud018svc19dsnxrut9ort_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35087e/b_i62Ud018svc1a0ekoegoddc5_1yngpq.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3508je/b_d62Ud018svcs0ke6enb35q5_1yngpq.jpg?type=e1920_std']",51
1804,2022-09-30 9:15,"정재윤교수님 감사합니다
저한테도 이런기회가 너무감사합니다
대전 유모차 카시트 손세탁 에 사용해
밴드에 후기사례 올리겠습니다
뜻밖의 선물을 받았어요
감사합니다 
#실전사례 ",#실전사례,"['https://coresos-phinf.pstatic.net/a/35088h/d_j8fUd018svc1jnvl7rfs5p08_dzec8r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35085j/e_38fUd018svc1bih4bk08ftzl_dzec8r.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35089d/d_j8fUd018svcg7f3na5qdr8k_dzec8r.jpg?type=e1920_std']",49
1805,2022-10-01 7:47,"#실전사례 
반갑습니다  교수님 이 보내주신
유기용제  사용한 페인트 제거  한것입니다
유기용제 바르고  그냥  밀폐 하는용기가  없어 그냥바닥에 휴지 흰색 을 깔아  두고 종이 컵으로  덥어두고   오며가며 한번씩 점검 만하다가   2시간까지는  변화 가 없어요
에이 하다가   한번더 바르고 또  
약 두시간 정도 지난것 같습니다
변하가 생겨요  곤색인데 약간의 색빠짐이 보였습니다
페인트가 약간 부풀어 지는 느낌
이보였습니다  그때부터 헤라로 일어  내면서 밀어 내었습니다
ㅎㅎ 
완전 깨끗하게 잘사라졌읍니다
멋져요  정말
감사 합니다!!!즐거운 주말 잘보내시고
멋진 시월 행복한 시월
건강한시월 되십시요
감사 합니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/3509aj/h_h0cUd018svc1ib3607mz4i17_d995rb.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35099c/h_h0cUd018svcf2w2gwswszu0_d995rb.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509gf/h_i0cUd018svc1jjogm2khzccq_d995rb.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509f5/h_i0cUd018svch1lcks7clqvz_d995rb.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509j4/h_j0cUd018svceimwi2zbvb04_d995rb.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35096e/i_00cUd018svcioiog6r6ilne_d995rb.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35096e/i_10cUd018svcvks4iurzs4l9_d995rb.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509gj/i_10cUd018svc55vy11cjproj_d995rb.jpg?type=w520']",188
1806,2022-10-01 9:24,"#실전사례 
면90%아크릴10% 분홍 의류표백
목과 소매에 누런 황변이 심한 상태였습니다
작업내용
1.목주변과 소매 주변 스코어 바르고 4시간 밀봉
2.유성얼룩빼기(가성800+과수200+표백200+물4000)
에 6시간 담금
3.중간중간 물빠짐 및 오염제거율 확인 
4.세탁없이 행굼3회 마무리는 항균제,습마찰로 했습니다",#실전사례,"['https://coresos-phinf.pstatic.net/a/35091f/4_a29Ud018svc48yvxtz2cmcf_wosaew.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509a1/4_a29Ud018svc1frwxtmv9narm_wosaew.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509j7/4_b29Ud018svcnf86184q744o_wosaew.jpg?type=e1920_std']",113
1807,2022-10-01 9:42,#실전사례 린넨70 마30 황변스코어2시간밀봉가성소다800과수200표백200물4리터 셔츠 황변 과일즙 가성800과수240표백200물3리터,#실전사례,"['https://coresos-phinf.pstatic.net/a/3509dd/f_42fUd018svc1s7hrktdgajis_sfet12.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509c4/f_42fUd018svc79lf5xzdd6kh_sfet12.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35097h/f_52fUd018svcj8j3q7xh246s_sfet12.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350983/f_52fUd018svc1n80o3d366a9l_sfet12.jpg?type=e1920_std']",132
1808,2022-10-01 9:52,"#질문답변 궁금합니다.
산성세제를 40도이상온도에 사용해도되는지 궁금합니다.여기저기둘러봐도온도이야기는없는것같아서요.울코스는저는찬물만 들어오게세팅되어있거든요.아직은초짜라겁없이저지르기가주저되서여쭤봅니다",#질문답변,[],278
1809,2022-10-01 11:18,"#실전사례 
소재 폴리100%
안감 레이온 100%
생활얼룩 구연산세제 손세탁
섬유향균제10% 50 마무리",#실전사례,"['https://coresos-phinf.pstatic.net/a/3509g8/e_i4bUd018svcmhaj1038ssry_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509e8/e_i4bUd018svc1d7pszbkaa36x_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509fg/e_j4bUd018svcayj43jmgxyjl_ugj8ki.jpg?type=e1920_std']",76
1810,2022-10-01 11:22,"#실전사례 

나일론90% 폴리10%
황변얼룩

물1,540  가성소다30
표백촉매 200 과산화수소 240
12시간 담금

섬유향균제10% 50  30분담금 마무리",#실전사례,"['https://coresos-phinf.pstatic.net/a/3509e9/a_94dUd018svcch1wb5hilp8v_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509ed/a_94dUd018svc1p3j8ikp2a88p_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35097i/a_a4dUd018svc2hglruw2cic2_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35095c/a_b4dUd018svc7h28rc1p8zy9_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35099a/a_b4dUd018svcc04ahjbaoqj_ugj8ki.jpg?type=e1920_std']",76
1811,2022-10-01 11:34,"#실전사례 

와이셔츠 면100%
셔츠카라 황변
얼굴빼기 원액 덫칠 다수
본세탁
섬유향균제10%  50
30분담금 후 세탁 마무리",#실전사례,"['https://coresos-phinf.pstatic.net/a/3509ff/1_e4iUd018svcoe1dw090fcmw_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35098g/1_f4iUd018svc26rikjmmrk92_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/3509g2/1_e4iUd018svc1l7ccyzw9ywrj_ugj8ki.jpg?type=e1920_std']",76
1812,2022-10-01 11:53,"교수님 감사합니다.
색소제거제 및 산성세제 잘받았습니다.^.^
색소 묻은옷이 클레임 들어와서 한번 사용해 
보겠습니다^.^
감사합니다. #실전사례 ",#실전사례,['https://coresos-phinf.pstatic.net/a/350933/2_455Ud018svc628s0sa2gp0k_bwfro2.jpg?type=e1920_std'],203
1813,2022-10-01 11:57,"#질문답변 

교수님 질문입니다여성 원피스 입니다
섬유조성은 라벨이 없어 정확하진 않지만 폴리이구요

가슴부위에 커다랗게 얼룩이 있는데 전기장판에서 묻은것이라 합니다.

처음 스코어에이스 처리 한시간 반정도 한후 컬러픽스 가성소다 일반세제 과수를 넣고 40도에 간단하게 세탁했는데 다른 얼룩들은 다 빠졌지만 이얼룩들만 남았습니다

2차로 유색얼빼에 24시간 실패

구연산세제와 베이킹소다로 작업한후
3차로 흰색얼빼에 12시간 실패

지금은 간단히 세탁해놓고 자문을 구해 봅니다

늘 도움 많이 받고 있습니다
감사합니다",#질문답변,['https://coresos-phinf.pstatic.net/a/350910/d_956Ud018svc10kcpbk6sru9z_m6udn.jpg?type=e1920_std'],115
1814,2022-10-01 11:59,"#실전사례 

드라이용제에 물빠짐
중성세제로 손세탁
섬유향균제10%  50
수축방지제 30
30분담금 마무리",#실전사례,"['https://coresos-phinf.pstatic.net/a/350949/2_e57Ud018svc1whr3dhp6uc6v_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/350934/2_e57Ud018svcn6rjw1a39oub_ugj8ki.jpg?type=e1920_std', 'https://coresos-phinf.pstatic.net/a/35090b/2_f57Ud018svcjasm0syikagb_ugj8ki.jpg?type=e1920_std']",76
